91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,39,50,91,91,91,91,91,50,91,91,91,91,91,91,91,50,91,91,91,91,91,91,91,91,91,50,91,91,
91,91,91,97,97,97,97,97,97,97,97,97,97,97,91,91,91,39,91,50,50,50,4,5,5,5,6,39,50,91,91,91,91,91,91,91,91,39,91,91,91,91,62,63,63,64,91,91,
91,91,97,97,74,97,97,97,74,97,97,97,74,97,97,91,91,91,91,91,4,5,49,16,16,16,48,6,91,91,39,91,50,91,91,91,50,91,91,62,63,63,107,74,74,75,91,91,
91,91,97,97,97,97,97,97,97,97,97,97,97,97,97,91,91,91,50,4,49,16,16,16,16,16,16,48,6,91,91,91,91,91,91,91,91,62,63,107,74,74,74,74,74,75,91,91,
91,91,97,97,97,74,97,97,97,74,97,97,97,97,97,91,91,91,4,49,16,16,16,16,16,16,16,16,48,5,5,6,91,91,62,63,63,107,74,74,74,74,74,74,74,75,91,91,
91,91,97,97,97,97,97,97,97,97,97,97,97,97,97,91,91,91,15,16,16,16,16,16,16,16,16,16,16,16,16,48,6,50,73,74,74,74,74,74,74,74,74,74,74,75,91,91,
91,91,97,97,97,97,97,97,97,74,97,97,74,97,97,91,91,91,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,91,84,96,74,74,74,74,74,74,74,74,95,86,91,91,
91,91,97,97,74,97,97,97,97,97,97,97,97,97,97,91,91,91,15,16,16,16,16,16,16,16,16,16,16,16,16,37,28,91,91,84,85,85,96,74,74,74,74,95,86,91,50,91,
91,91,97,74,97,97,97,97,97,97,74,74,97,74,97,91,91,91,15,16,16,16,16,16,16,16,16,16,37,27,27,28,91,91,91,91,91,91,73,74,74,74,74,75,91,91,91,91,
91,91,91,97,97,97,97,97,97,97,97,97,97,97,91,91,91,50,26,38,16,16,16,16,16,16,16,37,28,91,91,91,91,50,39,89,79,90,73,74,74,74,74,75,89,79,79,79,
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,39,91,26,27,27,27,27,27,27,27,28,91,50,91,39,91,91,89,80,42,18,72,74,74,74,74,70,20,42,42,42,
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,50,91,91,91,91,91,91,91,91,91,91,91,89,80,7,8,52,72,74,74,74,74,70,20,42,42,42,
91,39,91,91,4,5,5,5,5,5,6,91,91,39,50,91,89,79,79,79,79,79,79,79,79,79,79,79,79,79,79,90,50,69,42,18,71,92,83,74,74,74,74,70,51,9,42,42,
91,91,91,91,15,16,16,16,16,16,48,6,91,91,91,89,80,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,91,69,42,18,92,83,13,13,13,13,13,81,93,51,9,42,
91,50,4,5,49,16,16,16,16,16,16,48,6,91,91,69,42,42,42,111,112,112,112,113,42,42,42,42,42,42,42,67,91,69,42,18,72,13,13,13,13,13,13,13,81,93,20,42,
91,4,49,16,16,16,16,16,16,16,16,16,48,6,91,69,42,42,42,111,112,112,112,113,42,42,42,42,42,42,42,67,91,69,42,18,72,13,13,13,13,13,13,13,13,70,20,42,
91,15,16,16,16,16,16,16,16,16,16,16,16,17,91,69,42,42,42,42,112,112,42,42,42,42,42,42,42,42,42,67,91,69,42,18,72,13,13,13,13,13,13,13,13,70,20,42,
91,15,16,16,16,16,16,16,16,16,16,16,16,17,91,69,42,42,42,42,112,112,42,42,42,42,42,42,42,42,42,67,91,69,42,18,72,13,13,13,13,13,13,13,13,70,20,42,
91,15,16,16,16,16,16,16,16,16,16,16,37,28,91,69,42,42,111,112,112,112,112,112,112,112,112,112,112,112,113,67,39,69,42,18,72,13,13,13,13,13,13,13,13,70,20,42,
91,15,16,16,16,16,16,16,16,16,16,37,28,91,91,69,42,42,111,112,112,112,112,112,112,112,112,112,112,112,113,67,91,69,42,18,72,13,13,13,13,13,13,13,13,70,20,42,
91,26,38,16,16,16,16,16,16,16,16,17,91,91,91,69,42,42,42,42,42,42,42,111,112,113,42,42,112,112,42,67,91,69,42,18,72,13,13,13,13,13,13,13,13,70,20,42,
91,91,26,27,38,16,16,16,16,16,16,17,91,39,91,69,42,42,42,42,42,42,42,111,112,113,42,42,112,112,42,67,91,69,42,18,103,61,13,13,13,13,13,13,59,104,20,42,
91,91,91,91,15,16,16,16,16,16,16,17,91,91,50,69,42,42,42,42,42,42,42,111,112,113,42,42,42,42,42,67,91,69,42,18,71,103,60,60,60,60,60,60,104,40,31,42,
91,91,91,91,15,16,16,16,16,16,16,17,91,91,91,69,42,42,42,42,42,42,42,111,112,113,42,42,42,42,56,101,91,69,42,29,30,30,41,19,19,19,19,40,30,31,42,42,
91,91,91,91,15,16,16,16,16,16,16,17,91,91,91,100,57,57,57,57,57,57,57,111,112,113,57,57,57,57,101,91,89,80,42,42,42,42,18,19,71,71,19,20,42,42,42,42,
91,91,91,91,15,16,16,16,16,16,16,48,6,91,91,91,91,91,91,91,91,91,91,91,91,91,91,50,91,91,50,89,80,42,7,8,8,8,52,19,19,71,71,51,8,9,42,42,
91,39,50,91,26,38,16,16,16,16,16,16,17,91,50,39,91,62,63,63,63,63,63,63,64,91,91,91,91,91,50,69,42,7,52,19,19,19,19,19,19,19,71,19,19,20,42,42,
91,91,91,91,91,26,38,16,16,16,16,16,17,91,91,91,62,107,97,97,97,97,97,74,106,63,64,91,91,39,50,69,42,18,19,71,71,71,19,71,19,19,71,71,19,20,42,42,
91,91,91,91,91,91,26,38,16,16,16,16,17,91,91,91,73,97,97,74,97,74,97,97,97,74,106,63,63,64,50,100,8,52,19,71,19,71,71,19,19,19,19,71,19,20,42,42,
91,91,4,5,6,91,91,15,16,16,16,16,17,91,91,91,73,74,97,97,97,97,97,97,97,97,97,97,74,106,63,63,82,93,71,71,71,71,19,19,19,19,71,19,19,20,42,42,
91,4,49,16,48,5,6,15,16,16,16,16,17,91,50,62,107,97,97,97,97,97,74,97,74,97,97,97,97,97,97,97,74,70,19,19,71,19,19,71,71,71,71,19,19,20,42,42,
91,15,16,16,16,16,17,26,27,27,27,27,28,91,91,73,74,97,97,74,74,97,97,74,97,97,74,97,97,97,97,74,97,70,71,19,19,19,19,19,19,19,19,19,19,51,9,42,
91,15,16,16,16,16,17,91,91,39,91,91,91,91,50,73,97,97,97,97,97,97,97,97,97,97,97,97,97,97,95,85,60,104,71,71,71,71,71,71,19,19,19,71,71,71,20,42,
91,26,38,16,16,37,28,91,91,91,91,50,91,91,91,84,85,96,74,97,97,97,97,74,97,97,97,74,97,95,86,89,30,41,19,19,19,19,19,40,30,30,41,19,19,19,51,9,
91,91,26,27,27,28,91,91,50,91,91,91,91,91,39,91,91,84,85,85,85,85,96,97,97,74,97,97,95,86,50,69,42,29,41,19,19,19,40,31,42,42,29,30,41,19,19,20,
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,84,85,85,85,85,85,86,91,39,69,42,42,29,30,30,30,31,42,42,42,42,42,29,30,30,31
